2010-01-03, EUR_USD,buy,1.43120,1.43153,1.43425,1.42927,1.43158,-0.00263,-0.00584,-0.00609,-0.00207,0.00609,0.00303,-0.00,-0.00,-0.00,-0.00,0.00,0.00,-13,13,-63,-9,-107,-61,61,-22,85,42,46,64,-0.00,-0.00,-0.01,-0.02,1.43164,-0.00871,-256,-21746,16034,-23725,-5060,0.22018,0.10601,0.11417,-63.21,1.41863,1.46548,1.43156,1.43266,1.43425,1.42927,1.44405,1.42927,2.14888,1.43457,-2.8913,-1.4230,-0.9217,-0.2667,-0.2795,-0.5315,-1.9800,-2.0921,-3.0717,-2.1263,-64.5,61.1,2809
2010-01-04, EUR_USD,buy,1.43150,1.44242,1.44561,1.42576,1.43769,0.00828,0.00826,0.00505,0.00441,0.00882,0.01699,0.01,0.01,0.00,0.00,0.01,0.01,171,174,73,110,117,120,106,149,143,141,180,143,0.01,0.01,0.01,-0.01,1.43905,-0.01570,28272,-256,-21746,16034,-23725,0.22024,0.10604,0.11420,-22.38,1.42138,1.45966,1.43632,1.43136,1.44561,1.42576,1.44561,1.42576,2.15848,1.43372,2.3675,-0.0420,0.7067,0.4189,1.1291,0.8765,-0.8438,-1.4471,-2.4438,-1.8597,61.1,38.3,41638
2010-01-05, EUR_USD,sell,1.44240,1.43647,1.44839,1.43468,1.44152,0.00527,0.00233,0.00231,-0.00233,-0.00154,0.00287,0.00,0.00,0.00,-0.00,-0.00,0.00,43,80,103,97,25,57,18,17,38,24,98,51,0.01,0.00,0.00,0.00,1.43900,0.00752,-33205,28272,-256,-21746,16034,0.22191,0.10685,0.11506,-0.52,1.42309,1.45544,1.44049,1.43696,1.44839,1.43468,1.44839,1.42576,2.16573,1.43861,1.0862,2.4510,0.4292,0.9800,1.0673,0.8512,-0.2981,-1.3912,-1.5438,-1.9353,38.3,-45.9,44858
2010-01-06, EUR_USD,sell,1.43649,1.44019,1.44346,1.42832,1.43693,0.00866,0.00899,0.00605,0.00257,0.00139,0.00218,0.01,0.01,0.00,0.00,0.00,0.00,219,110,71,120,146,145,110,82,116,102,81,102,0.01,0.01,0.01,0.00,1.43804,0.00251,25948,-33205,28272,-256,-21746,0.22099,0.10640,0.11459,-14.59,1.42517,1.45115,1.43711,1.43943,1.44346,1.42832,1.44839,1.42832,2.15761,1.43871,2.3013,-0.1180,1.2200,0.4083,0.1473,0.7900,0.1434,-0.9736,-1.8087,-2.2016,-45.9,-21.2,45640
2010-01-07, EUR_USD,buy,1.44017,1.43175,1.44463,1.42997,1.43481,-0.01067,0.00022,0.00055,-0.00562,-0.00587,-0.00705,-0.01,0.00,0.00,-0.00,-0.00,-0.00,30,10,49,19,7,29,-59,-7,-101,-57,-105,-88,-0.00,0.00,0.00,-0.00,1.43453,-0.00477,-31633,25948,-33205,28272,-256,0.22157,0.10668,0.11489,-25.60,1.42657,1.44634,1.43663,1.43834,1.44463,1.42997,1.44463,1.42832,2.15962,1.43659,-0.2425,2.0770,0.0983,0.3633,0.4605,0.6142,0.6516,-1.1383,-1.6187,-2.1400,-21.2,5.0,41808
2010-01-08, EUR_USD,buy,1.43178,1.44098,1.44388,1.42644,1.43531,0.00452,-0.00144,0.00945,0.00682,0.00361,0.00337,0.00,-0.00,0.01,0.00,0.00,0.00,45,68,76,68,235,119,61,98,93,103,130,95,0.00,0.01,0.01,0.01,1.43807,-0.00022,30783,-31633,25948,-33205,28272,0.22027,0.10606,0.11421,16.32,1.42736,1.44424,1.43577,1.43596,1.44388,1.42644,1.44463,1.42644,2.15710,1.43623,-1.1262,-0.3440,1.6058,-0.2144,0.3732,0.1577,0.4100,-1.0498,-1.3192,-2.2655,5.0,94.8,46156
2010-01-10, EUR_USD,buy,1.44078,1.44645,1.44787,1.44078,1.44480,0.00626,0.00999,0.00403,0.01231,0.01229,0.00908,0.00,0.01,0.00,0.01,0.01,0.01,119,115,85,106,104,103,218,226,105,147,184,169,0.01,0.01,0.01,0.01,1.44539,-0.00507,2723,30783,-31633,25948,-33205,0.22169,0.10674,0.11495,190.64,1.42772,1.44327,1.44397,1.43638,1.44787,1.43638,1.44787,1.42644,2.16826,1.43974,1.1025,-0.1050,0.3767,1.3033,0.5909,0.6381,0.9175,-0.5352,-1.0819,-1.9768,94.8,69.6,4524
2010-01-11, EUR_USD,sell,1.44643,1.45081,1.45568,1.44626,1.45176,0.01906,0.01062,0.01435,0.01961,0.01667,0.01666,0.01,0.01,0.01,0.01,0.01,0.01,142,141,148,143,117,136,150,236,267,283,139,186,0.01,0.01,0.01,0.01,1.45090,-0.00628,-1509,2723,30783,-31633,25948,0.22253,0.10714,0.11539,258.18,1.42712,1.44551,1.44980,1.44362,1.45568,1.44362,1.45568,1.44078,2.17882,1.44765,2.7625,2.4460,1.2158,1.2933,0.8973,1.2235,1.1897,0.1202,-0.8431,-1.0595,69.6,-19.8,44437
2010-01-12, EUR_USD,buy,1.45079,1.44759,1.45463,1.44538,1.44978,0.00661,0.01584,0.00740,0.01606,0.01639,0.01345,0.00,0.01,0.01,0.01,0.01,0.01,121,77,120,112,127,122,367,190,126,201,231,241,0.01,0.01,0.01,0.01,1.44880,-0.00266,-25392,-1509,2723,30783,-31633,0.22320,0.10747,0.11573,195.41,1.42696,1.44705,1.44960,1.44862,1.45463,1.44538,1.45568,1.44538,2.17731,1.45049,2.6850,1.9980,1.8617,2.2639,1.6809,1.0200,0.7994,0.6412,-0.3567,-1.1566,-19.8,16.1,48731
2010-01-13, EUR_USD,sell,1.44763,1.45232,1.45791,1.44566,1.45139,0.00586,0.01133,0.02056,0.00989,0.02079,0.02111,0.00,0.01,0.01,0.01,0.01,0.01,162,100,148,125,152,154,133,140,462,241,162,252,0.01,0.01,0.01,0.01,1.45205,-0.00338,4276,-25392,-1509,2723,30783,0.22271,0.10723,0.11548,199.06,1.42679,1.44914,1.45088,1.44919,1.45791,1.44566,1.45791,1.44538,2.18075,1.45090,2.5125,2.8060,2.2133,1.3678,1.2609,0.9308,1.1466,1.1288,-0.4087,-0.9292,16.1,-12.1,49890
2010-01-14, EUR_USD,sell,1.45234,1.44996,1.45558,1.44466,1.45019,-0.00086,0.00350,0.00897,0.01349,0.00754,0.01843,-0.00,0.00,0.01,0.01,0.01,0.01,39,41,129,72,134,101,111,130,121,125,415,216,0.01,0.01,0.01,0.01,1.45003,-0.00030,-1304,4276,-25392,-1509,2723,0.22343,0.10758,0.11585,139.33,1.42736,1.45072,1.45063,1.44997,1.45558,1.44466,1.45791,1.44466,2.17790,1.45095,-0.0275,1.5420,1.9483,0.7983,1.9386,1.4954,0.9872,0.8690,-0.3983,-0.7294,-12.1,-106.3,44511
2010-01-15, EUR_USD,sell,1.44992,1.43861,1.45030,1.43368,1.43956,-0.00898,-0.01221,-0.00784,-0.00158,0.00214,-0.00381,-0.01,-0.01,-0.01,-0.00,0.00,-0.00,-73,-62,-81,-70,-30,-61,67,65,28,51,64,53,0.01,0.00,0.00,0.00,1.44030,0.01023,-19803,-1304,4276,-25392,-1509,0.22307,0.10740,0.11567,14.54,1.42907,1.45032,1.44313,1.45115,1.45115,1.43368,1.45558,1.43368,2.16714,1.44605,-1.0825,-1.0780,0.4050,0.7600,0.4264,0.4808,0.5581,0.8148,-0.3388,-0.8290,-106.3,-39.4,48711
2010-01-17, EUR_USD,buy,1.43821,1.43683,1.43873,1.43346,1.43562,-0.01548,-0.01076,-0.01398,0.00508,-0.00336,0.00037,-0.01,-0.01,-0.01,0.00,-0.00,0.00,-72,-41,-92,-78,-100,-88,46,16,56,54,15,39,0.00,0.00,0.00,0.00,1.43647,0.00831,969,-19803,-1304,4276,-25392,0.22132,0.10656,0.11476,-51.57,1.42949,1.45023,1.43681,1.44427,1.44427,1.43346,1.45030,1.43346,2.15546,1.43904,-4.7962,-3.1790,-2.8258,-0.6561,-0.8782,0.3446,-0.4428,0.0990,-0.5550,-1.2540,-39.4,22.3,3452
2010-01-18, EUR_USD,sell,1.43687,1.44046,1.44088,1.43354,1.43785,-0.00950,-0.01186,-0.00713,-0.00053,0.00870,0.00026,-0.01,-0.01,-0.00,-0.00,0.01,0.00,-38,45,-42,-13,-53,-44,80,4,71,49,80,77,-0.00,0.01,0.01,0.00,1.43883,0.00295,20851,969,-19803,-1304,4276,0.22105,0.10643,0.11462,-24.96,1.42972,1.45025,1.43793,1.43752,1.44088,1.43354,1.44088,1.43346,2.15764,1.43665,-3.6750,-3.4080,-2.2917,-0.3344,-0.2345,-0.3638,0.2962,-0.0457,-0.0110,-0.7427,22.3,-62.4,23547
2010-01-19, EUR_USD,sell,1.44042,1.42803,1.44142,1.42529,1.43161,-0.01058,-0.02192,-0.02428,-0.01842,-0.01295,-0.00372,-0.01,-0.02,-0.02,-0.01,-0.01,-0.00,-33,-70,-152,-96,-143,-110,-179,-186,9,-121,-13,-61,-0.01,-0.01,-0.00,-0.00,1.43070,0.00232,-28394,20851,969,-19803,-1304,0.22161,0.10670,0.11491,-109.60,1.42821,1.45068,1.43379,1.43866,1.44142,1.42529,1.44142,1.42529,2.15407,1.43528,-2.2175,-2.8300,-2.7483,-0.7156,-0.2918,-0.5358,-0.1638,0.0883,0.2775,-0.8747,-62.4,-152.9,43006
2010-01-20, EUR_USD,sell,1.42806,1.41123,1.42894,1.40802,1.41632,-0.02560,-0.02738,-0.03873,-0.03958,-0.03522,-0.02975,-0.02,-0.02,-0.03,-0.03,-0.02,-0.02,-421,-270,-135,-286,-306,-287,-371,-340,-417,-386,-87,-292,-0.02,-0.02,-0.02,-0.01,1.41486,0.00595,-38808,-28394,20851,969,-19803,0.21970,0.10578,0.11392,-263.24,1.42442,1.45183,1.41906,1.43423,1.43423,1.40802,1.44142,1.40802,2.13295,1.42592,-2.4487,-4.2720,-4.4400,-2.9722,-1.3591,-1.1169,-0.3322,-0.5164,-0.3227,-1.1934,-152.9,-78.0,55965
2010-01-21, EUR_USD,buy,1.41126,1.40992,1.41433,1.40292,1.40852,-0.03054,-0.02692,-0.02869,-0.03767,-0.04090,-0.03654,-0.02,-0.02,-0.02,-0.03,-0.03,-0.03,-321,-136,-446,-287,-143,-303,-383,-331,-385,-353,-435,-401,-0.02,-0.02,-0.02,-0.02,1.40927,0.01020,13987,-38808,-28394,20851,969,0.21711,0.10454,0.11258,-269.00,1.42028,1.45322,1.40961,1.41964,1.41964,1.40292,1.42894,1.40292,2.11579,1.41355,-6.6363,-4.8800,-5.9942,-4.4772,-3.0486,-2.3312,-1.9547,-1.2874,-0.7252,-1.4444,-78.0,47.7,61953
2010-01-22, EUR_USD,buy,1.40989,1.41357,1.41819,1.40870,1.41329,-0.01446,-0.02689,-0.02326,-0.03875,-0.03402,-0.03724,-0.01,-0.02,-0.02,-0.03,-0.02,-0.03,-72,15,-271,-106,-377,-240,-261,-222,-343,-296,-347,-317,-0.02,-0.01,-0.02,-0.02,1.41351,0.00238,1416,13987,-38808,-28394,20851,0.21691,0.10444,0.11247,-181.23,1.41684,1.45461,1.41259,1.41059,1.41819,1.40870,1.41819,1.40292,2.12254,1.41104,-5.8100,-4.5380,-3.4242,-4.4144,-3.4091,-1.9769,-1.8878,-1.3157,-0.7102,-1.1282,47.7,23.0,53718
2010-01-24, EUR_USD,sell,1.41326,1.41539,1.41734,1.41115,1.41559,0.00416,-0.01265,-0.02507,-0.03457,-0.03693,-0.03220,0.00,-0.01,-0.02,-0.02,-0.03,-0.02,35,71,-61,27,-247,-91,-267,-240,-247,-208,-324,-279,-0.02,-0.02,-0.01,-0.02,1.41482,-0.00741,1309,1416,13987,-38808,-28394,0.21747,0.10471,0.11276,-145.04,1.41365,1.45592,1.41428,1.41173,1.41734,1.41115,1.41819,1.40870,2.12291,1.41384,-2.9000,-4.8180,-3.9233,-4.2489,-3.3900,-2.3485,-1.6325,-0.8952,-0.9423,-0.7685,23.0,0.3,3529
